State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2010,26,44.0,0.0,17.2826079,73.4569787,1.200794741,,,2010-07-03
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2010,36,7.0,2.0,17.2826079,73.4569787,2.05795466,299.2,15.0,2010-09-09
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2011,22,27.0,0.0,17.2826079,73.4569787,0.03939463256,307.845,,2011-06-01
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2011,23,61.0,0.0,17.2826079,73.4569787,3.31889966,,,2011-06-10
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2012,38,22.0,0.0,17.2826079,73.4569787,0.4814278729,299.175,22.0,2012-09-19
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2012,41,15.0,0.0,17.2826079,73.4569787,1.267277546,301.7466666,31.0,2012-10-12
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2013,1,15.0,0.0,17.2826079,73.4569787,4.53e-05,303.764,13.0,2013-01-01
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2016,9,43.0,0.0,17.2826079,73.4569787,0.0008089942361,303.22,10.0,2016-02-29
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2016,44,25.0,0.0,17.2826079,73.4569787,0.0003980540511,305.2666666,23.0,2016-11-02
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2019,13,45.0,0.0,17.2826079,73.4569787,0.002829652269,310.1333334,,2019-03-30
Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2019,26,26.0,0.0,17.2826079,73.4569787,0.8088987118,303.75,,2019-06-26
Maharashtra,Ratnagiri,Chikungunya,2009,47,6.0,0.0,17.2826079,73.4569787,0.2765353113,303.075,15.0,2009-11-22
Maharashtra,Ratnagiri,Chikungunya,2012,40,122.0,0.0,17.2826079,73.4569787,2.087999816,,,2012-10-07
Maharashtra,Ratnagiri,Cholera,2009,53,32.0,0.0,17.2826079,73.4569787,0.0002601957775,304.956,15.0,2009-12-28
Maharashtra,Ratnagiri,Cholera,2017,28,83.0,0.0,17.2826079,73.4569787,0.600488813,298.45,7.0,2017-07-13
Maharashtra,Ratnagiri,Cholera,2020,48,65.0,0.0,17.2826079,73.4569787,0.01396026875,302.812,,2020-11-23
Maharashtra,Ratnagiri,Dengue,2012,43,30.0,0.0,17.2826079,73.4569787,0.04375049579,303.204,27.0,2012-10-24
Maharashtra,Ratnagiri,Dengue,2012,47,21.0,0.0,17.2826079,73.4569787,5.62e-05,304.49333340000004,17.0,2012-11-22
Maharashtra,Ratnagiri,Dengue,2014,49,46.0,0.0,17.2826079,73.4569787,0.0003383787763,303.97,,2014-12-02
Maharashtra,Ratnagiri,Dengue,2016,46,40.0,0.0,17.2826079,73.4569787,0.02057572889,305.19,18.0,2016-11-18
Maharashtra,Ratnagiri,Dengue,2017,15,18.0,0.0,17.2826079,73.4569787,0.0006183158999,312.8466666,12.0,2017-04-11
Maharashtra,Ratnagiri,Dengue & Chikungunya,2010,46,24.0,0.0,17.2826079,73.4569787,0.3567681254,300.34000000000003,,2010-11-17
Maharashtra,Ratnagiri,Malaria,2009,50,20.0,2.0,17.2826079,73.4569787,6.93e-05,301.868,14.0,2009-12-09
Maharashtra,Ratnagiri,Malaria,2011,28,50.0,0.0,17.2826079,73.4569787,1.874268349,298.6666666,5.0,2011-07-13
Maharashtra,Sangli,Acute Diarrhoeal Disease,2009,53,113.0,0.0,17.1726928,74.58676543,0.01937928842,302.6666666,7.0,2009-12-30
Maharashtra,Sangli,Acute Diarrhoeal Disease,2012,18,91.0,0.0,17.1726928,74.58676543,6.68e-05,315.932,6.0,2012-05-04
Maharashtra,Sangli,Acute Diarrhoeal Disease,2012,19,26.0,0.0,17.1726928,74.58676543,0.1345767349,316.564,6.0,2012-05-13
Maharashtra,Sangli,Acute Diarrhoeal Disease,2013,16,95.0,0.0,17.1726928,74.58676543,0.002632427695,319.584,5.0,2013-04-19
Maharashtra,Sangli,Acute Diarrhoeal Disease,2013,17,121.0,0.0,17.1726928,74.58676543,0.01163447596,317.98,6.0,2013-04-27
Maharashtra,Sangli,Acute Diarrhoeal Disease,2014,34,50.0,0.0,17.1726928,74.58676543,0.5778216892,303.32,12.0,2014-08-23
Maharashtra,Sangli,Acute Diarrhoeal Disease,2014,46,51.0,0.0,17.1726928,74.58676543,0.007838094787,302.1266666,9.0,2014-11-12
Maharashtra,Sangli,Acute Diarrhoeal Disease,2014,47,40.0,0.0,17.1726928,74.58676543,0.02274543003,302.3,11.0,2014-11-22
Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,2,97.0,0.0,17.1726928,74.58676543,0.04524913359,301.89,8.0,2015-01-05
Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,12,65.0,0.0,17.1726928,74.58676543,0.005531981028,309.0933334,,2015-03-21
Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,19,100.0,0.0,17.1726928,74.58676543,0.00036372122695000004,316.1383333,7.0,2015-05-04
Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,27,57.0,0.0,17.1726928,74.58676543,0.07099890322,303.4066666,9.0,2015-07-01
Maharashtra,Sangli,Acute Diarrhoeal Disease,2016,21,68.0,0.0,17.1726928,74.58676543,0.02758685536,313.136,6.0,2016-05-27
Maharashtra,Sangli,Acute Diarrhoeal Disease,2017,36,40.0,0.0,17.1726928,74.58676543,0.225798301,298.975,16.0,2017-09-04
Maharashtra,Sangli,Acute Diarrhoeal Disease,2017,39,19.0,0.0,17.1726928,74.58676543,0.3238745326,302.74,18.0,2017-09-28
Maharashtra,Sangli,Acute Diarrhoeal Disease,2017,50,53.0,0.0,17.1726928,74.58676543,7.08e-05,303.904,9.0,2017-12-15
Maharashtra,Sangli,Acute Diarrhoeal Disease,2018,15,47.0,0.0,17.1726928,74.58676543,0.04937744584,313.9266666,6.0,2018-04-13
Maharashtra,Sangli,Acute Diarrhoeal Disease,2018,36,17.0,0.0,17.1726928,74.58676543,0.1624665616,300.192,,2018-09-05
Maharashtra,Sangli,Acute Diarrhoeal Disease,2019,25,58.0,0.0,17.1726928,74.58676543,0.1024741058,303.785,6.0,2019-06-20
Maharashtra,Sangli,Acute Diarrhoeal Disease,2019,44,67.0,0.0,17.1726928,74.58676543,0.5456271629,300.62,,2019-10-31
Maharashtra,Sangli,Chikungunya,2012,17,14.0,0.0,17.1726928,74.58676543,0.09295113816,316.11,6.0,2012-04-25
Maharashtra,Sangli,Chikungunya,2014,24,32.0,0.0,17.1726928,74.58676543,0.2193411965,307.445,8.0,2014-06-11
Maharashtra,Sangli,Chikungunya,2014,28,26.0,0.0,17.1726928,74.58676543,0.2346251609,310.2,6.0,2014-07-08
Maharashtra,Sangli,Chikungunya,2015,12,19.0,0.0,17.1726928,74.58676543,0.01775389672,307.7933334,7.0,2015-03-18
Maharashtra,Sangli,Chikungunya,2017,43,17.0,0.0,17.1726928,74.58676543,0.03600951433,303.24,17.0,2017-10-26
Maharashtra,Sangli,Chikungunya,2017,47,28.0,0.0,17.1726928,74.58676543,0.12189547,304.40000000000003,9.0,2017-11-23
Maharashtra,Sangli,Chikungunya,2017,48,15.0,0.0,17.1726928,74.58676543,0.08305262303,304.665,10.0,2017-11-27
Maharashtra,Sangli,Chikungunya,2017,49,10.0,0.0,17.1726928,74.58676543,0.0593054895,300.35,8.0,2017-12-08
Maharashtra,Sangli,Chikungunya,2017,50,13.0,0.0,17.1726928,74.58676543,0.03241415186,304.84000000000003,9.0,2017-12-13
Maharashtra,Sangli,Chikungunya,2019,20,10.0,0.0,17.1726928,74.58676543,0.001723798489,315.9633334,7.0,2019-05-13
Maharashtra,Sangli,Cholera,2013,18,88.0,0.0,17.1726928,74.58676543,0.03108132,316.796,6.0,2013-05-05
Maharashtra,Sangli,Cholera,2013,26,9.0,0.0,17.1726928,74.58676543,0.3241672644,305.02,,2013-06-26
Maharashtra,Sangli,Cholera,2013,49,99.0,1.0,17.1726928,74.58676543,0.05592174368,303.8166666,8.0,2013-12-07
Maharashtra,Sangli,Cholera,2014,45,36.0,0.0,17.1726928,74.58676543,6.16e-05,304.3333334,,2014-11-08
Maharashtra,Sangli,Cholera,2019,43,111.0,3.0,17.1726928,74.58676543,0.8056338426,301.06,8.0,2019-10-22
Maharashtra,Sangli,Cholera,2019,44,112.0,0.0,17.1726928,74.58676543,0.2879052222,300.62,,2019-11-01
Maharashtra,Sangli,Dengue,2012,10,71.0,0.0,17.1726928,74.58676543,5.56e-05,314.5333334,4.0,2012-03-06
Maharashtra,Sangli,Dengue,2013,13,20.0,0.0,17.1726928,74.58676543,0.0004285438886,313.90000000000003,5.0,2013-03-28
Maharashtra,Sangli,Dengue,2013,16,14.0,0.0,17.1726928,74.58676543,0.003007406395,318.94,5.0,2013-04-17
Maharashtra,Sangli,Dengue,2013,23,38.0,1.0,17.1726928,74.58676543,0.9695302847,310.43333340000004,5.0,2013-06-08
Maharashtra,Sangli,Dengue,2014,29,7.0,0.0,17.1726928,74.58676543,0.6972850985,301.94,3.0,2014-07-14
Maharashtra,Sangli,Dengue,2015,9,15.0,0.0,17.1726928,74.58676543,6.17e-05,311.656,6.0,2015-02-24
Maharashtra,Sangli,Dengue,2016,15,38.0,0.0,17.1726928,74.58676543,8.26e-05,319.92400000000004,6.0,2016-04-16
Maharashtra,Sangli,Dengue,2016,30,9.0,0.0,17.1726928,74.58676543,0.9946768531,,5.0,2016-07-28
Maharashtra,Sangli,Dengue,2016,31,13.0,0.0,17.1726928,74.58676543,0.9991063172,296.46,,2016-08-03
Maharashtra,Sangli,Dengue,2017,33,69.0,0.0,17.1726928,74.58676543,0.1358113181,303.24,11.0,2017-08-16
Maharashtra,Sangli,Dengue,2018,20,14.0,0.0,17.1726928,74.58676543,0.06999731627,312.956,7.0,2018-05-19
Maharashtra,Sangli,Dengue,2018,26,23.0,1.0,17.1726928,74.58676543,0.3844622144,307.43,8.0,2018-06-25
Maharashtra,Sangli,Dengue,2019,22,12.0,0.0,17.1726928,74.58676543,0.002000857702,315.91,6.0,2019-05-29
Maharashtra,Sangli,Dengue,2019,37,33.0,2.0,17.1726928,74.58676543,0.3889180934,300.15000000000003,,2019-09-13
Maharashtra,Sangli,Malaria,2014,29,29.0,0.0,17.1726928,74.58676543,0.5561390554,301.94,3.0,2014-07-16
Maharashtra,Sangli,Malaria,2019,23,7.0,0.0,17.1726928,74.58676543,0.009114818469,312.47,7.0,2019-06-04
Maharashtra,Satara,Acute Diarrhoeal Disease,2012,10,104.0,0.0,17.63612885,74.29827808,5.56e-05,316.94333340000003,3.0,2012-03-06
Maharashtra,Satara,Acute Diarrhoeal Disease,2012,17,26.0,0.0,17.63612885,74.29827808,0.08421699515,317.348,3.0,2012-04-23
Maharashtra,Satara,Acute Diarrhoeal Disease,2012,18,141.0,0.0,17.63612885,74.29827808,4.39e-05,317.468,,2012-04-30
Maharashtra,Satara,Acute Diarrhoeal Disease,2012,43,18.0,0.0,17.63612885,74.29827808,0.01435343425,309.348,,2012-10-22
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,38,25.0,0.0,17.63612885,74.29827808,0.9205670216,305.0466666,8.0,2013-09-16
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,40,16.0,0.0,17.63612885,74.29827808,0.1325143856,304.245,10.0,2013-10-02
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,41,34.0,0.0,17.63612885,74.29827808,0.05744793824,307.98,9.0,2013-10-11
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,42,60.0,0.0,17.63612885,74.29827808,0.0398163582,307.87333340000004,,2013-10-15
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,43,27.0,0.0,17.63612885,74.29827808,0.2614510549,306.21,9.0,2013-10-27
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,44,30.0,0.0,17.63612885,74.29827808,0.2796676322,304.76,9.0,2013-10-28
Maharashtra,Satara,Acute Diarrhoeal Disease,2013,47,35.0,0.0,17.63612885,74.29827808,0.0002108408945,307.50333340000003,8.0,2013-11-21
Maharashtra,Satara,Acute Diarrhoeal Disease,2014,18,22.0,0.0,17.63612885,74.29827808,0.02217864855,316.3,4.0,2014-05-03
Maharashtra,Satara,Acute Diarrhoeal Disease,2014,23,11.0,0.0,17.63612885,74.29827808,0.3485634345,311.045,5.0,2014-06-07
Maharashtra,Satara,Acute Diarrhoeal Disease,2015,2,22.0,0.0,17.63612885,74.29827808,0.0002915643657,304.26,6.0,2015-01-11
Maharashtra,Satara,Acute Diarrhoeal Disease,2015,29,56.0,0.0,17.63612885,74.29827808,0.08393104038,304.876,7.0,2015-07-13
Maharashtra,Satara,Acute Diarrhoeal Disease,2017,18,71.0,0.0,17.63612885,74.29827808,0.0008892755354,321.636,4.0,2017-05-03
Maharashtra,Satara,Acute Diarrhoeal Disease,2018,20,88.0,2.0,17.63612885,74.29827808,0.01421115729,319.172,4.0,2018-05-14
Maharashtra,Satara,Acute Diarrhoeal Disease,2020,50,116.0,0.0,17.63612885,74.29827808,0.0006041071017,303.46,7.0,2020-12-07
Maharashtra,Satara,Acute Diarrhoeal Disease,2021,11,80.0,0.0,17.63612885,74.29827808,0.002590515235,313.772,,2021-03-21
Maharashtra,Satara,Chikungunya,2015,46,12.0,0.0,17.63612885,74.29827808,0.000679519318,310.3066666,,2015-11-09
Maharashtra,Satara,Chikungunya,2015,48,32.0,0.0,17.63612885,74.29827808,0.3008209901,305.42,,2015-11-25
Maharashtra,Satara,Chikungunya,2016,14,7.0,0.0,17.63612885,74.29827808,4.28e-05,319.0966666,3.0,2016-04-04
Maharashtra,Satara,Chikungunya,2016,48,11.0,0.0,17.63612885,74.29827808,5e-05,308.952,6.0,2016-11-30
Maharashtra,Satara,Chikungunya,2017,23,32.0,0.0,17.63612885,74.29827808,0.2490499253,313.04,4.0,2017-06-05
Maharashtra,Satara,Chikungunya,2017,25,52.0,0.0,17.63612885,74.29827808,0.5763513157,306.26,5.0,2017-06-19
Maharashtra,Satara,Chikungunya,2017,27,53.0,0.0,17.63612885,74.29827808,0.1410514712,306.27,,2017-07-03
Maharashtra,Satara,Chikungunya,2017,37,16.0,0.0,17.63612885,74.29827808,0.5687542663,302.16,,2017-09-14
Maharashtra,Satara,Chikungunya,2017,42,10.0,0.0,17.63612885,74.29827808,0.3151596142,302.565,12.0,2017-10-20
Maharashtra,Satara,Chikungunya,2018,19,9.0,0.0,17.63612885,74.29827808,0.001509722545,318.36333340000004,4.0,2018-05-11
Maharashtra,Satara,Chikungunya,2018,34,7.0,0.0,17.63612885,74.29827808,0.2748658408,299.46,5.0,2018-08-24
Maharashtra,Satara,Chikungunya,2018,35,30.0,0.0,17.63612885,74.29827808,0.1648872301,301.1933333333333,8.0,2018-08-28
Maharashtra,Satara,Chikungunya,2020,46,5.0,0.0,17.63612885,74.29827808,0.0002154749944,304.81333340000003,9.0,2020-11-09
Maharashtra,Satara,Chikungunya,2020,48,7.0,0.0,17.63612885,74.29827808,0.02053397169,305.18,,2020-11-24
Maharashtra,Satara,Chikungunya,2021,4,20.0,0.0,17.63612885,74.29827808,8.27e-06,306.4833334,,2021-01-25
Maharashtra,Satara,Chikungunya,2021,5,19.0,0.0,17.63612885,74.29827808,7.82e-05,305.836,7.0,2021-02-05
Maharashtra,Satara,Chikungunya,2021,28,20.0,0.0,17.63612885,74.29827808,1.242829167,303.64,5.0,2021-07-14
Maharashtra,Satara,Chikungunya,2021,32,18.0,0.0,17.63612885,74.29827808,0.1265490177,305.96,7.0,2021-08-15
Maharashtra,Satara,Chikungunya,2021,44,5.0,0.0,17.63612885,74.29827808,0.1401112338,305.5133334,8.0,2021-11-07
Maharashtra,Satara,Chikungunya,2022,22,10.0,0.0,17.63612885,74.29827808,0.0171904566705,313.43600000000004,5.0,2022-05-31
Maharashtra,Satara,Dengue,2013,2,18.0,0.0,17.63612885,74.29827808,0.0009115425988,309.36333340000004,,2013-01-08
Maharashtra,Satara,Dengue,2014,33,29.0,0.0,17.63612885,74.29827808,0.1562300671,305.71,,2014-08-12
Maharashtra,Satara,Dengue,2014,36,11.0,0.0,17.63612885,74.29827808,1.003676192,,4.0,2014-09-02
Maharashtra,Satara,Dengue,2014,43,22.0,0.0,17.63612885,74.29827808,0.07130009105,307.136,,2014-10-24
Maharashtra,Satara,Dengue,2014,44,8.0,0.0,17.63612885,74.29827808,0.1073499873,306.5666666,,2014-11-01
Maharashtra,Satara,Dengue,2015,35,21.0,0.0,17.63612885,74.29827808,0.083480855595,306.2466667,4.0,2015-08-27
Maharashtra,Satara,Dengue,2016,23,21.0,0.0,17.63612885,74.29827808,0.4248655963,308.03000000000003,,2016-06-09
Maharashtra,Satara,Dengue,2016,36,22.0,0.0,17.63612885,74.29827808,0.05181965443,303.6,10.0,2016-09-07
Maharashtra,Satara,Dengue,2017,33,26.0,0.0,17.63612885,74.29827808,0.1045410184,307.5133334,8.0,2017-08-18
Maharashtra,Satara,Dengue,2017,39,18.0,0.0,17.63612885,74.29827808,0.2448074611,305.295,13.0,2017-10-01
Maharashtra,Satara,Dengue,2017,41,51.0,0.0,17.63612885,74.29827808,0.7514111837,303.64,8.0,2017-10-14
Maharashtra,Satara,Dengue,2017,43,16.0,0.0,17.63612885,74.29827808,0.04106051663,306.124,12.0,2017-10-27
Maharashtra,Satara,Dengue,2018,23,26.0,0.0,17.63612885,74.29827808,0.6279875973,307.2266666,5.0,2018-06-08
Maharashtra,Satara,Dengue,2018,32,39.0,0.0,17.63612885,74.29827808,0.1002392496,302.07,6.0,2018-08-06
Maharashtra,Satara,Dengue,2018,33,13.0,0.0,17.63612885,74.29827808,0.201422166,301.86,4.0,2018-08-16
Maharashtra,Satara,Dengue,2018,39,64.0,0.0,17.63612885,74.29827808,0.1610027176,307.904,,2018-09-29
Maharashtra,Satara,Dengue,2019,23,28.0,0.0,17.63612885,74.29827808,0.0004985160964,317.0733334,3.0,2019-06-03
Maharashtra,Satara,Dengue,2019,26,6.0,0.0,17.63612885,74.29827808,0.4617648517,307.295,2.0,2019-06-28
Maharashtra,Satara,Dengue,2019,31,6.0,0.0,17.63612885,74.29827808,0.4156390387,,2.0,2019-07-30
Maharashtra,Satara,Dengue,2019,32,15.0,0.0,17.63612885,74.29827808,2.153167766,,3.0,2019-08-10
Maharashtra,Satara,Dengue,2019,35,26.0,0.0,17.63612885,74.29827808,0.1166841354,305.3333334,9.0,2019-08-27
Maharashtra,Satara,Dengue,2020,3,6.0,0.0,17.63612885,74.29827808,9.66e-05,304.48,8.0,2020-01-18
Maharashtra,Satara,Dengue,2020,45,30.0,0.0,17.63612885,74.29827808,0.004428378293,305.744,10.0,2020-11-04
Maharashtra,Satara,Dengue,2020,46,27.0,0.0,17.63612885,74.29827808,0.0001970981421,305.1966666,9.0,2020-11-13
Maharashtra,Satara,Dengue,2021,7,19.0,0.0,17.63612885,74.29827808,5.4e-05,307.9866666,6.0,2021-02-16
Maharashtra,Satara,Dengue,2021,14,31.0,1.0,17.63612885,74.29827808,7.5e-05,317.92,5.0,2021-04-05
Maharashtra,Satara,Dengue,2021,15,7.0,0.0,17.63612885,74.29827808,0.1527963029,313.9833334,,2021-04-15
Maharashtra,Satara,Dengue,2021,28,16.0,0.0,17.63612885,74.29827808,1.489691674,303.64,5.0,2021-07-16
Maharashtra,Satara,Dengue,2021,31,15.0,0.0,17.63612885,74.29827808,0.111707267,302.32,8.0,2021-08-03
Maharashtra,Satara,Dengue,2021,37,13.0,0.0,17.63612885,74.29827808,0.6398437365,300.14,,2021-09-14
Maharashtra,Satara,Dengue,2021,41,14.0,0.0,17.63612885,74.29827808,0.08792806037,304.776,,2021-10-16
Maharashtra,Satara,Malaria,2014,50,74.0,1.0,17.63612885,74.29827808,9.13e-05,306.26,8.0,2014-12-09
Maharashtra,Sholapur,Acute Diarrhoeal Disease,2011,30,11.0,0.0,17.6912883,75.8841635,0.5276004539,307.8933334,,2011-07-27
Maharashtra,Sholapur,Acute Diarrhoeal Disease,2016,30,160.0,1.0,17.6912883,75.8841635,0.6906830275,309.76,2.0,2016-07-31
Maharashtra,Sholapur,Cholera,2010,8,218.0,0.0,17.6912883,75.8841635,0.006599986641,313.12,5.0,2010-02-28
Maharashtra,Sholapur,Dengue,2012,14,65.0,0.0,17.6912883,75.8841635,0.008667705151,317.17,,2012-04-06
Maharashtra,Sholapur,Dengue,2018,20,7.0,1.0,17.6912883,75.8841635,0.04581453271,314.572,4.0,2018-05-19
Maharashtra,Sholapur,Dengue,2018,43,16.0,1.0,17.6912883,75.8841635,0.01100644841,313.58,7.0,2018-10-25
Maharashtra,Sholapur,Dengue,2018,44,7.0,1.0,17.6912883,75.8841635,0.007979888095,312.04400000000004,,2018-10-31
Maharashtra,Sholapur,Dengue,2019,38,11.0,1.0,17.6912883,75.8841635,0.7313565149,310.28000000000003,6.0,2019-09-20
Maharashtra,Sholapur,Dengue,2019,42,10.0,0.0,17.6912883,75.8841635,0.5346480045,306.625,12.0,2019-10-14
Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,2014,4,234.0,0.0,16.1357193,73.6522086,0.0008312651703,302.3833334,14.0,2014-01-22
Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,2016,4,15.0,0.0,16.1357193,73.6522086,0.0001019436673,303.9966666,14.0,2016-01-28
Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,2016,20,49.0,0.0,16.1357193,73.6522086,0.03050603667,312.165,,2016-05-16
Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,2017,25,16.0,0.0,16.1357193,73.6522086,0.7346040474,299.845,,2017-06-25
Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,2018,52,11.0,0.0,16.1357193,73.6522086,8.11e-05,302.3866666,,2018-12-26
Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,2020,8,49.0,0.0,16.1357193,73.6522086,4.76e-05,307.40000000000003,16.0,2020-02-22
Maharashtra,Sindhudurg,Cholera,2013,21,74.0,0.0,16.1357193,73.6522086,0.01983272204,308.40000000000003,13.0,2013-05-21
Maharashtra,Sindhudurg,Dengue,2011,8,10.0,0.0,16.1357193,73.6522086,5.16e-05,304.5666666,15.0,2011-02-23
Maharashtra,Sindhudurg,Dengue,2011,19,5.0,0.0,16.1357193,73.6522086,0.03387456061,309.056,17.0,2011-05-10
Maharashtra,Sindhudurg,Dengue,2016,14,23.0,0.0,16.1357193,73.6522086,0.01459097598,308.824,17.0,2016-04-07
Maharashtra,Sindhudurg,Dengue,2017,50,6.0,0.0,16.1357193,73.6522086,0.03444098766,300.79200000000003,21.0,2017-12-12
Maharashtra,Sindhudurg,Dengue,2019,36,8.0,0.0,16.1357193,73.6522086,2.923395664,,,2019-09-05
Maharashtra,Sindhudurg,Dengue,2021,25,62.0,0.0,16.1357193,73.6522086,0.833671811,298.11,,2021-06-25
Maharashtra,Sindhudurg,Malaria,2017,1,2.0,1.0,16.1357193,73.6522086,7.16e-05,303.80333340000004,17.0,2017-01-02
Maharashtra,Sindhudurg,Malaria,2017,3,1.0,1.0,16.1357193,73.6522086,6.23e-05,302.504,14.0,2017-01-20
Maharashtra,Sindhudurg,Malaria,2017,22,93.0,0.0,16.1357193,73.6522086,0.329188217,303.93333340000004,,2017-06-01
Maharashtra,Sindhudurg,Malaria,2017,34,11.0,0.0,16.1357193,73.6522086,1.135270023,298.35,13.0,2017-08-23
Maharashtra,Sindhudurg,Malaria,2017,37,5.0,0.0,16.1357193,73.6522086,0.7414077077,302.0466666,11.0,2017-09-16
Maharashtra,Sindhudurg,Malaria,2019,27,1.0,1.0,16.1357193,73.6522086,1.898631753,,5.0,2019-07-06
Maharashtra,Sindhudurg,Malaria,2021,47,4.0,0.0,16.1357193,73.6522086,0.312929701,300.02,,2021-11-24
Maharashtra,Sindhudurg,Malaria,2022,18,5.0,0.0,16.1357193,73.6522086,0.01160296462,305.68333340000004,19.0,2022-05-04
Maharashtra,Solapur,Acute Diarrhoeal Disease,2013,26,180.0,0.0,17.84990665,75.27632027,0.3196841234,307.66,3.0,2013-06-28
Maharashtra,Solapur,Acute Diarrhoeal Disease,2016,23,23.0,1.0,17.84990665,75.27632027,0.3101556214,316.02,3.0,2016-06-07
Maharashtra,Solapur,Malaria,2010,39,21.0,0.0,17.84990665,75.27632027,0.4142228389,303.9266666,,2010-09-30
Maharashtra,Thane,Acute Diarrhoeal Disease,2009,40,13.0,0.0,19.1943294,72.9701779,0.4793444029,300.708,,2009-09-30
Maharashtra,Thane,Acute Diarrhoeal Disease,2010,26,25.0,0.0,19.1943294,72.9701779,0.9868724748,304.58,,2010-07-04
Maharashtra,Thane,Acute Diarrhoeal Disease,2010,36,41.0,1.0,19.1943294,72.9701779,1.1658761,296.98,17.0,2010-09-11
Maharashtra,Thane,Acute Diarrhoeal Disease,2010,42,38.0,0.0,19.1943294,72.9701779,0.8108660347,299.1533334,14.0,2010-10-22
Maharashtra,Thane,Acute Diarrhoeal Disease,2010,43,42.0,0.0,19.1943294,72.9701779,0.1680233347,300.6966666,21.0,2010-10-29
Maharashtra,Thane,Acute Diarrhoeal Disease,2010,52,17.0,0.0,19.1943294,72.9701779,0.0001655363444,301.324,12.0,2010-12-31
Maharashtra,Thane,Acute Diarrhoeal Disease,2011,24,37.0,0.0,19.1943294,72.9701779,2.912180594,304.2,5.0,2011-06-15
Maharashtra,Thane,Acute Diarrhoeal Disease,2011,28,45.0,0.0,19.1943294,72.9701779,1.7879052185000002,300.14,3.0,2011-07-15
Maharashtra,Thane,Acute Diarrhoeal Disease,2011,39,11.0,0.0,19.1943294,72.9701779,0.2105254139,298.485,26.0,2011-09-26
Maharashtra,Thane,Acute Diarrhoeal Disease,2012,27,26.0,0.0,19.1943294,72.9701779,0.8231801478,301.0,4.0,2012-07-07
Maharashtra,Thane,Acute Diarrhoeal Disease,2012,31,20.0,0.0,19.1943294,72.9701779,1.136045968,,5.0,2012-07-30
Maharashtra,Thane,Acute Diarrhoeal Disease,2012,44,18.0,0.0,19.1943294,72.9701779,0.04724591337,303.612,,2012-10-30
Maharashtra,Thane,Acute Diarrhoeal Disease,2013,31,20.0,0.0,19.1943294,72.9701779,2.746087554,,7.0,2013-07-31
Maharashtra,Thane,Acute Diarrhoeal Disease,2013,41,18.0,0.0,19.1943294,72.9701779,0.2388381374,298.45,15.0,2013-10-12
Maharashtra,Thane,Acute Diarrhoeal Disease,2013,42,24.0,0.0,19.1943294,72.9701779,0.3886469973,299.28000000000003,24.0,2013-10-17
Maharashtra,Thane,Acute Diarrhoeal Disease,2013,46,14.0,0.0,19.1943294,72.9701779,0.0002849690279,302.86,16.0,2013-11-11
Maharashtra,Thane,Acute Diarrhoeal Disease,2014,44,194.0,0.0,19.1943294,72.9701779,0.05834864708,304.84000000000003,17.0,2014-10-30
Maharashtra,Thane,Acute Diarrhoeal Disease,2015,8,45.0,0.0,19.1943294,72.9701779,8.31e-05,311.276,7.0,2015-02-20
Maharashtra,Thane,Acute Diarrhoeal Disease,2015,27,38.0,0.0,19.1943294,72.9701779,0.75721747905,301.6383333,11.0,2015-06-30
Maharashtra,Thane,Acute Diarrhoeal Disease,2015,39,27.0,0.0,19.1943294,72.9701779,0.8165498895,299.68,29.0,2015-09-23
Maharashtra,Thane,Acute Diarrhoeal Disease,2015,50,14.0,0.0,19.1943294,72.9701779,4.04e-05,305.088,14.0,2015-12-09
