date,disease,state,affected_district_count,affected_taluk_count,aggregate_intensity,maximum_intensity
2022-10-06,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2022-10-07,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2022-10-08,influenza_h1n1_seasonal,Kerala,1,1,0.002329137513629,0.002329137513629
2022-10-12,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2022-10-13,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2022-10-13,hepatitis_a_probable,Kerala,3,3,0.0033869413221011,0.003190697813696
2022-10-13,hepatitis_b,Kerala,3,3,0.000688212100831295,0.0006479001054031
2022-10-13,typhoid,Kerala,1,2,0.0,0.0
2022-10-14,acute_diarrheal_disease,Kerala,2,2,0.0002096223762266,0.0002096223762266
2022-10-14,hepatitis_a_probable,Kerala,2,2,0.0,0.0
2022-10-14,hepatitis_b,Kerala,5,7,0.35552293718302663,0.3373685072099475
2022-10-14,scrub_typhus,Kerala,1,1,0.0,0.0
2022-10-14,typhoid,Kerala,2,2,0.0,0.0
2022-10-15,acute_diarrheal_disease,Kerala,2,2,0.0006853039222793,0.0006853039222793
2022-10-15,dengue,Kerala,1,1,0.0002553093043785,0.0002553093043785
2022-10-15,hepatitis_a_probable,Kerala,2,3,0.0105187586496748,0.009746198683825
2022-10-15,hepatitis_b,Kerala,2,3,0.0031367867000124,0.0031367867000124
2022-10-15,scrub_typhus,Kerala,2,3,0.0,0.0
2022-10-15,typhoid,Kerala,1,1,0.0,0.0
2022-10-16,acute_diarrheal_disease,Kerala,4,4,0.003982770183497,0.0023634770145291
2022-10-16,dengue,Kerala,4,6,0.0066183279135294,0.005406861740752
2022-10-16,hepatitis_a_probable,Kerala,2,2,0.0011556105356082,0.0011556105356082
2022-10-16,hepatitis_b,Kerala,3,3,4.031199542819508e-05,4.031199542819508e-05
2022-10-16,hepatitis_c,Kerala,2,2,0.0006109632085161,0.0006109632085161
2022-10-16,leptospirosis_confirmed,Kerala,1,1,0.000185005571067,0.000185005571067
2022-10-16,malaria,Kerala,2,2,0.0037075931750198,0.0037075931750198
2022-10-16,scrub_typhus,Kerala,1,1,0.0,0.0
2022-10-17,acute_diarrheal_disease,Kerala,3,3,0.0044133327974964,0.0044133327974964
2022-10-17,dengue,Kerala,5,5,0.0860061160615279,0.0824221559189124
2022-10-17,hepatitis_a_probable,Kerala,3,3,0.0002586114541948,0.0002586114541948
2022-10-17,hepatitis_b,Kerala,2,2,0.0030883313068394,0.0030883313068394
2022-10-17,hepatitis_c,Kerala,2,2,0.0004837439451383,0.0004837439451383
2022-10-17,leptospirosis_confirmed,Kerala,1,1,0.0009840954414171,0.0009840954414171
2022-10-17,leptospirosis_probable,Kerala,1,1,0.0,0.0
2022-10-17,malaria,Kerala,4,4,0.0,0.0
2022-10-17,scrub_typhus,Kerala,2,2,0.057986944772280495,0.0576031311076477
2022-10-17,typhoid,Kerala,1,1,0.0,0.0
2022-10-18,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2022-10-18,dengue,Kerala,2,2,0.000602401291195132,0.0005643679359947
2022-10-18,fever_op,Kerala,3,3,0.6529857003760212,0.6528782017215461
2022-10-18,hepatitis_a_probable,Kerala,4,4,0.004824002119573995,0.0047836901241458
2022-10-18,hepatitis_b,Kerala,1,1,0.0,0.0
2022-10-18,hepatitis_c,Kerala,1,2,0.0017737277988405,0.0017737277988405
2022-10-18,leptospirosis_confirmed,Kerala,3,3,0.11978709962615444,0.1197011007025743
2022-10-18,leptospirosis_probable,Kerala,4,4,0.0062764298623783,0.0055528409565606
2022-10-18,malaria,Kerala,1,1,0.0,0.0
2022-10-18,scrub_typhus,Kerala,2,2,0.003743014161147,0.003743014161147
2022-10-18,typhoid,Kerala,1,1,0.0,0.0
2022-10-19,dengue,Kerala,4,7,0.19638027821226123,0.168766440195012
2022-10-19,fever_op,Kerala,3,3,0.0053359374334582,0.0053359374334582
2022-10-19,hepatitis_a_probable,Kerala,2,2,0.0,0.0
2022-10-19,hepatitis_b,Kerala,2,2,0.0,0.0
2022-10-19,leptospirosis_confirmed,Kerala,2,2,0.0,0.0
2022-10-19,leptospirosis_probable,Kerala,2,2,0.0,0.0
2022-10-19,malaria,Kerala,2,2,0.0,0.0
2022-10-19,scrub_typhus,Kerala,2,2,0.0003935759471644,0.0003935759471644
2022-10-20,chicken_pox,Kerala,2,2,0.0169959063313833,0.0162702904136758
2022-10-20,dengue,Kerala,3,3,0.001743064173162099,0.0015362269893469
2022-10-20,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2022-10-20,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2022-10-20,hepatitis_c,Kerala,2,2,0.0003050444603385,0.0003050444603385
2022-10-20,leptospirosis_confirmed,Kerala,3,3,0.0004434319497101,0.0004434319497101
2022-10-20,leptospirosis_probable,Kerala,2,2,0.0166632039782987,0.0166632039782987
2022-10-20,malaria,Kerala,1,1,0.0,0.0
2022-10-20,rabies_confirmed,Kerala,1,1,0.0,0.0
2022-10-21,chicken_pox,Kerala,2,2,0.0,0.0
2022-10-21,dengue,Kerala,4,4,0.023594173754154592,0.0227879338455907
2022-10-21,fever_op,Kerala,3,3,0.0,0.0
2022-10-21,hepatitis_a_confirmed,Kerala,2,2,0.009026076321437499,0.0086632683625838
2022-10-21,leptospirosis_confirmed,Kerala,5,6,0.0004663959371488,0.0004663959371488
2022-10-21,leptospirosis_probable,Kerala,5,5,0.0052401878040933,0.0049983158315242
2022-10-21,rabies_confirmed,Kerala,2,2,0.0,0.0
2022-10-21,typhoid,Kerala,1,1,0.0,0.0
2022-10-21,west_nile_confirmed,Kerala,1,1,0.0,0.0
2022-10-22,chicken_pox,Kerala,2,2,0.0,0.0
2022-10-22,dengue,Kerala,3,4,0.0016124798171278,0.0016124798171278
2022-10-22,fever_op,Kerala,3,3,0.0023214446933794,0.00189789317865
2022-10-22,hepatitis_a_confirmed,Kerala,3,3,0.0001167439848076,0.0001167439848076
2022-10-22,leptospirosis_confirmed,Kerala,3,3,0.0355988365808582,0.0355988365808582
2022-10-22,leptospirosis_probable,Kerala,3,3,8.062399085639016e-05,8.062399085639016e-05
2022-10-22,west_nile_confirmed,Kerala,1,1,0.0,0.0
2022-10-23,chicken_pox,Kerala,2,2,0.0030046988202447,0.0030046988202447
2022-10-23,dengue,Kerala,2,2,0.041211110689339,0.02233284546722
2022-10-23,fever_op,Kerala,1,2,0.0,0.0
2022-10-23,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2022-10-23,hepatitis_c,Kerala,1,1,0.0,0.0
2022-10-23,japanese_encephalitis,Kerala,1,1,0.0,0.0
2022-10-23,leptospirosis_confirmed,Kerala,2,3,0.0,0.0
2022-10-23,leptospirosis_probable,Kerala,1,1,0.0001612479817127,0.0001612479817127
2022-10-23,malaria,Kerala,1,1,0.0,0.0
2022-10-23,shigella,Kerala,1,1,0.0,0.0
2022-10-24,chicken_pox,Kerala,3,3,1.0002428689677876,0.9999999983333334
2022-10-24,fever_op,Kerala,5,6,0.0260386076596236,0.025890366346031
2022-10-24,hepatitis_a_confirmed,Kerala,3,3,0.004918551732317,0.0024667836675274
2022-10-24,leptospirosis_probable,Kerala,2,2,0.0,0.0
2022-10-24,malaria,Kerala,1,1,0.0254826512984918,0.0254826512984918
2022-10-24,shigella,Kerala,1,1,0.0,0.0
2022-10-25,chicken_pox,Kerala,4,4,0.0017940417397756293,0.0017626879655537
2022-10-25,fever_ip,Kerala,1,1,0.0001776017151284,0.0001776017151284
2022-10-25,fever_op,Kerala,2,2,2.239555301566393e-05,2.239555301566393e-05
2022-10-25,hepatitis_a_confirmed,Kerala,3,4,0.9999999983333334,0.9999999983333334
2022-10-25,leptospirosis_confirmed,Kerala,5,5,2.000238107301448,0.9999999983333334
2022-10-25,leptospirosis_probable,Kerala,1,1,0.0,0.0
2022-10-26,fever_ip,Kerala,2,2,0.0029999703030101996,0.0018946637851251
2022-10-26,hepatitis_a_confirmed,Kerala,3,3,1.0006483666326773,0.9999999983333334
2022-10-26,leptospirosis_confirmed,Kerala,3,3,0.0180569871410793,0.0180569871410793
2022-10-26,leptospirosis_probable,Kerala,1,1,0.0,0.0
2022-10-27,fever_ip,Kerala,4,5,2.6160231810474425e-05,2.6160231810474425e-05
2022-10-27,leptospirosis_confirmed,Kerala,3,3,0.024078104090609002,0.0233030288515335
2022-10-28,fever_ip,Kerala,1,1,0.507666842289164,0.507666842289164
2022-10-28,leptospirosis_confirmed,Kerala,1,1,0.0003396543544511,0.0003396543544511
2022-10-28,leptospirosis_probable,Kerala,1,1,0.0014820064082663,0.0014820064082663
2022-10-28,shigella,Kerala,1,1,0.3158199294957244,0.3158199294957244
2022-10-30,shigella,Kerala,3,3,0.0001751159772114,0.0001751159772114
2022-10-31,shigella,Kerala,1,1,0.0,0.0
2022-11-07,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2022-11-08,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2022-11-09,influenza_h1n1_seasonal,Kerala,3,4,0.0,0.0
2022-11-10,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2022-11-11,influenza_h1n1_seasonal,Kerala,1,1,3.502319544229706e-05,3.502319544229706e-05
2022-11-12,influenza_h1n1_seasonal,Kerala,1,1,0.0008032655385612,0.0008032655385612
2022-11-13,influenza_h1n1_seasonal,Kerala,3,3,0.0012535478314778,0.0012535478314778
2022-11-15,influenza_h1n1_seasonal,Kerala,2,2,0.0005570322420894,0.0005570322420894
2022-11-16,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2022-11-17,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2022-11-19,acute_diarrheal_disease,Kerala,3,3,0.7416549277717435,0.7408560027433414
2022-11-19,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2022-11-19,scrub_typhus,Kerala,1,1,0.0004838708118359,0.0004838708118359
2022-11-19,typhoid,Kerala,1,1,0.0,0.0
2022-11-20,acute_diarrheal_disease,Kerala,2,2,4.031199542819508e-05,4.031199542819508e-05
2022-11-20,hepatitis_a_probable,Kerala,1,1,1.465890742843457e-05,1.465890742843457e-05
2022-11-20,hepatitis_b,Kerala,2,2,2.5412796615889437e-05,2.5412796615889437e-05
2022-11-20,influenza_h1n1_seasonal,Kerala,2,2,0.004358573328827,0.004358573328827
2022-11-20,scrub_typhus,Kerala,4,4,0.8935294013431864,0.890090514261423
2022-11-20,typhoid,Kerala,2,2,0.0,0.0
2022-11-21,acute_diarrheal_disease,Kerala,2,2,0.0013358453044419,0.0013358453044419
2022-11-21,acute_encephalitis_syndrome,Kerala,1,1,0.0081285509024256,0.0081285509024256
2022-11-21,hepatitis_a_probable,Kerala,2,2,0.0046822085672135,0.0046822085672135
2022-11-21,hepatitis_b,Kerala,1,1,0.0,0.0
2022-11-21,influenza_h1n1_seasonal,Kerala,1,1,0.009748385803912,0.009748385803912
2022-11-21,scrub_typhus,Kerala,3,3,0.0,0.0
2022-11-22,acute_diarrheal_disease,Kerala,4,4,2.0054537439690843,0.9999999983333334
2022-11-22,acute_encephalitis_syndrome,Kerala,1,1,0.7110303205818685,0.7110303205818685
2022-11-22,dengue,Kerala,3,3,0.0,0.0
2022-11-22,hepatitis_a_probable,Kerala,4,4,1.0002418703059026,0.9999999983333334
2022-11-22,hepatitis_b,Kerala,1,1,0.0079540293242834,0.0079540293242834
2022-11-22,hepatitis_c,Kerala,2,2,0.0,0.0
2022-11-22,scrub_typhus,Kerala,4,4,0.489863563098541,0.489863563098541
2022-11-22,typhoid,Kerala,1,1,0.0,0.0
2022-11-23,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2022-11-23,dengue,Kerala,6,7,0.0198394712937733,0.0189805997957217
2022-11-23,food_poisoning,Kerala,1,1,0.0016579597768276,0.0016579597768276
2022-11-23,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2022-11-23,hepatitis_b,Kerala,1,1,0.1736975749277623,0.1736975749277623
2022-11-23,hepatitis_c,Kerala,3,3,0.001388351813261,0.001388351813261
2022-11-23,malaria,Kerala,1,1,0.0,0.0
2022-11-23,scrub_typhus,Kerala,2,2,4.031199542819508e-05,4.031199542819508e-05
2022-11-23,typhoid,Kerala,2,2,0.0,0.0
2022-11-24,acute_diarrheal_disease,Kerala,2,2,0.0167535435660364,0.0167535435660364
2022-11-24,acute_encephalitis_syndrome,Kerala,2,2,0.0,0.0
2022-11-24,dengue,Kerala,4,5,0.1321977865725122,0.1302293334147879
2022-11-24,food_poisoning,Kerala,5,6,0.0019456277373698,0.0019456277373698
2022-11-24,hepatitis_a_probable,Kerala,2,2,4.031199542819508e-05,4.031199542819508e-05
2022-11-24,hepatitis_b,Kerala,1,1,0.1458792512716989,0.1458792512716989
2022-11-24,malaria,Kerala,1,1,0.0,0.0
2022-11-25,chicken_pox,Kerala,2,2,0.0009271758948484,0.0009271758948484
2022-11-25,dengue,Kerala,4,5,0.0019789879122738,0.0014858065528362
2022-11-25,fever_op,Kerala,1,1,0.0004837439451383,0.0004837439451383
2022-11-25,food_poisoning,Kerala,1,1,0.0,0.0
2022-11-25,hepatitis_a_probable,Kerala,1,1,0.0004031199542819,0.0004031199542819
2022-11-25,hepatitis_b,Kerala,1,1,0.0052221352395126,0.0052221352395126
2022-11-25,hepatitis_c,Kerala,4,4,0.1077510115035436,0.0652514399004298
2022-11-25,malaria,Kerala,5,5,0.9630958151374246,0.5027177110032105
2022-11-26,dengue,Kerala,3,4,1.9999999966666668,0.9999999983333334
2022-11-26,fever_op,Kerala,1,1,0.0,0.0
2022-11-26,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2022-11-26,hepatitis_a_probable,Kerala,2,2,0.20485278903577608,0.2045373038541642
2022-11-26,hepatitis_b,Kerala,3,3,0.526378051534963,0.526378051534963
2022-11-26,hepatitis_c,Kerala,1,1,0.0,0.0
2022-11-26,malaria,Kerala,3,4,0.0331485107460753,0.0179692415726057
2022-11-26,rabies_confirmed,Kerala,1,1,0.0,0.0
2022-11-27,chicken_pox,Kerala,1,1,0.0,0.0
2022-11-27,dengue,Kerala,5,5,0.0,0.0
2022-11-27,fever_op,Kerala,2,2,0.0,0.0
2022-11-27,hepatitis_a_confirmed,Kerala,3,3,0.0002964826271853,0.0002964826271853
2022-11-27,hepatitis_a_probable,Kerala,5,5,0.0074968538078007,0.0059682689930005
2022-11-27,hepatitis_c,Kerala,3,3,0.006843969023821778,0.0068278442256505
2022-11-27,leptospirosis_probable,Kerala,5,5,0.4949797656675845,0.4795676486085656
2022-11-28,chicken_pox,Kerala,2,2,0.0047149050401222,0.0047149050401222
2022-11-28,dengue,Kerala,5,7,0.0013680696455137173,0.0006999148201856
2022-11-28,fever_op,Kerala,1,1,0.0,0.0
2022-11-28,food_poisoning,Kerala,2,2,0.0011187438496945,0.0011187438496945
2022-11-28,hepatitis_a_confirmed,Kerala,2,2,0.0052103522412935,0.0052103522412935
2022-11-28,hepatitis_b,Kerala,2,2,0.1122674434954859,0.1122674434954859
2022-11-28,hepatitis_c,Kerala,3,3,0.0079848208725478,0.0079848208725478
2022-11-28,leptospirosis_confirmed,Kerala,4,4,0.0,0.0
2022-11-28,leptospirosis_probable,Kerala,1,1,4.031199542819508e-05,4.031199542819508e-05
2022-11-28,rabies_confirmed,Kerala,1,1,0.0,0.0
2022-11-28,rabies_probable,Kerala,1,1,0.0,0.0
2022-11-28,zika,Kerala,1,1,0.0,0.0
2022-11-29,chicken_pox,Kerala,1,1,0.0,0.0
2022-11-29,hepatitis_a_confirmed,Kerala,1,1,0.0010077998857048,0.0010077998857048
2022-11-29,hepatitis_b,Kerala,3,3,4.031199542819508e-05,4.031199542819508e-05
2022-11-29,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2022-11-29,leptospirosis_probable,Kerala,1,1,0.0011253830046327,0.0011253830046327
2022-11-30,chicken_pox,Kerala,1,1,0.0,0.0
2022-11-30,food_poisoning,Kerala,1,1,0.0008608875566282,0.0008608875566282
2022-11-30,hepatitis_a_confirmed,Kerala,3,3,0.010158622847905,0.0084252070444927
2022-11-30,hepatitis_b,Kerala,2,2,0.0847452883210469,0.0847452883210469
2022-11-30,leptospirosis_probable,Kerala,2,3,0.025690777035948697,0.0202296388133321
2022-12-03,hepatitis_e,Kerala,1,1,0.0,0.0
2022-12-09,hepatitis_e,Kerala,1,1,0.0,0.0
2022-12-11,hepatitis_e,Kerala,1,1,0.0003396543544511,0.0003396543544511
2022-12-19,hepatitis_e,Kerala,1,1,0.0,0.0
2022-12-23,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2022-12-24,influenza_h1n1_seasonal,Kerala,3,3,0.0006322986577245,0.0006322986577245
2022-12-25,acute_diarrheal_disease,Kerala,1,2,0.0,0.0
2022-12-25,scrub_typhus,Kerala,1,1,0.0002294682816681,0.0002294682816681
2022-12-26,acute_diarrheal_disease,Kerala,3,3,0.0022367885411461,0.0022367885411461
2022-12-26,influenza_h1n1_seasonal,Kerala,1,1,0.007457719154216,0.007457719154216
2022-12-26,scrub_typhus,Kerala,2,2,0.13864429548393328,0.1346147208355586
2022-12-26,typhoid,Kerala,1,1,0.0,0.0
2022-12-27,acute_diarrheal_disease,Kerala,4,4,4.031199542819508e-05,4.031199542819508e-05
2022-12-27,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2022-12-27,malaria,Kerala,1,1,0.0293384553355912,0.0293384553355912
2022-12-27,scrub_typhus,Kerala,2,2,0.0,0.0
2022-12-28,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2022-12-28,acute_encephalitis_syndrome,Kerala,1,1,0.9999999983333334,0.9999999983333334
2022-12-28,fever_ip,Kerala,1,1,0.0253368738844663,0.0253368738844663
2022-12-28,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2022-12-28,malaria,Kerala,1,1,0.0117216258944572,0.0117216258944572
2022-12-28,scrub_typhus,Kerala,4,4,0.020535000948708,0.0103945472849666
2022-12-29,acute_diarrheal_disease,Kerala,4,4,0.000631554595041695,0.0005912425996135
2022-12-29,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2022-12-29,fever_ip,Kerala,1,1,0.0,0.0
2022-12-29,fever_op,Kerala,2,2,0.0,0.0
2022-12-29,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2022-12-29,malaria,Kerala,2,2,0.0522932995101263,0.0522932995101263
2022-12-29,scrub_typhus,Kerala,1,1,0.9999999983333334,0.9999999983333334
2022-12-29,typhoid,Kerala,1,1,0.0060815322551733,0.0060815322551733
2022-12-30,acute_diarrheal_disease,Kerala,5,5,0.007416201762713297,0.0048847826127823
2022-12-30,dengue,Kerala,3,3,0.0002821839679973,0.0002821839679973
2022-12-30,fever_ip,Kerala,2,2,0.0011187438496945,0.0011187438496945
2022-12-30,fever_op,Kerala,2,2,0.0001873369664681,0.0001873369664681
2022-12-30,hepatitis_c,Kerala,1,1,0.0112290424834412,0.0112290424834412
2022-12-30,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2022-12-30,leptospirosis_confirmed,Kerala,1,1,0.9999999983333334,0.9999999983333334
2022-12-30,malaria,Kerala,1,1,0.1499229350079211,0.1499229350079211
2022-12-30,monkeypox,Kerala,1,1,0.0,0.0
2022-12-30,scrub_typhus,Kerala,4,4,0.4784777033413006,0.4784777033413006
2022-12-30,typhoid,Kerala,1,1,0.0,0.0
2022-12-31,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2022-12-31,dengue,Kerala,3,3,0.0069539726798337,0.0068113302344724
2022-12-31,fever_ip,Kerala,2,2,0.0064075964680278,0.0064075964680278
2022-12-31,fever_op,Kerala,3,3,0.0077633873834309,0.0031408035764438
2022-12-31,hepatitis_a_probable,Kerala,1,1,8.062399085639016e-05,8.062399085639016e-05
2022-12-31,hepatitis_c,Kerala,4,4,0.0032756075582271,0.0032756075582271
2022-12-31,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2022-12-31,malaria,Kerala,3,3,1.0001341668291144,0.9999999983333334
2022-12-31,typhoid,Kerala,2,2,0.0,0.0
2023-01-01,acute_diarrheal_disease,Kerala,3,3,0.3271473017543699,0.3107088387026347
2023-01-01,chicken_pox,Kerala,1,1,0.0,0.0
2023-01-01,hepatitis_c,Kerala,3,3,1.0000806223241898,0.9999999983333334
2023-01-01,leptospirosis_confirmed,Kerala,2,3,0.0,0.0
2023-01-01,malaria,Kerala,1,1,0.0002015599771409,0.0002015599771409
2023-01-02,acute_diarrheal_disease,Kerala,2,2,0.0039400788763928,0.0039400788763928
2023-01-02,chicken_pox,Kerala,2,2,0.0007734182337426,0.0007734182337426
2023-01-02,leptospirosis_confirmed,Kerala,3,3,0.0102795588341897,0.0102795588341897
2023-01-02,malaria,Kerala,2,2,0.0070428900333449,0.0039744847946078
2023-01-03,acute_diarrheal_disease,Kerala,3,3,1.0058189349531703,0.9999999983333334
2023-01-03,chicken_pox,Kerala,3,5,0.007052301127470801,0.0040311995428195
2023-01-04,acute_diarrheal_disease,Kerala,4,4,0.0017982018708914,0.001009353369937
2023-01-05,acute_diarrheal_disease,Kerala,1,1,0.0067321032365085,0.0067321032365085
2023-02-01,dengue,Kerala,3,3,0.002820106359958295,0.0027797943645301
2023-02-01,hepatitis_a_probable,Kerala,2,2,0.0,0.0
2023-02-01,shigella,Kerala,1,1,0.0,0.0
2023-02-01,typhoid,Kerala,1,1,0.0,0.0
2023-02-02,hepatitis_a_probable,Kerala,2,2,0.000812896355286,0.000812896355286
2023-02-02,shigella,Kerala,1,1,0.0,0.0
2023-02-03,hepatitis_a_probable,Kerala,2,2,0.0001343733180939,0.0001343733180939
2023-02-03,typhoid,Kerala,2,2,0.9999999983333334,0.9999999983333334
2023-02-04,acute_diarrheal_disease,Kerala,2,2,0.0033862076159683,0.0033862076159683
2023-02-04,chicken_pox,Kerala,3,3,0.0233567924374894,0.0233567924374894
2023-02-05,acute_diarrheal_disease,Kerala,3,3,0.504067171305339,0.504067171305339
2023-02-05,chicken_pox,Kerala,2,2,0.0089373747931253,0.0089373747931253
2023-03-01,dengue,Kerala,2,2,0.7492189809914502,0.7322539618670655
2023-03-01,fever_ip,Kerala,1,1,0.0728236814784609,0.0728236814784609
2023-03-01,scrub_typhus,Kerala,2,2,0.0,0.0
2023-03-02,dengue,Kerala,2,2,0.5391727312010559,0.5024376146619339
2023-03-02,fever_ip,Kerala,1,1,0.0,0.0
2023-03-02,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-03-02,malaria,Kerala,1,1,0.0074468222356446,0.0074468222356446
2023-03-02,scrub_typhus,Kerala,1,1,0.0,0.0
2023-03-03,fever_ip,Kerala,2,2,0.00024187197256909509,0.0002015599771409
2023-03-03,hepatitis_a_confirmed,Kerala,1,1,0.0004098278159216,0.0004098278159216
2023-03-03,hepatitis_c,Kerala,1,1,1.3470459785498836e-05,1.3470459785498836e-05
2023-03-03,malaria,Kerala,3,3,0.0001612479817127,0.0001612479817127
2023-03-03,monkeypox,Kerala,1,1,0.0,0.0
2023-03-04,hepatitis_a_confirmed,Kerala,1,1,0.0011261283761285,0.0011261283761285
2023-03-04,hepatitis_a_probable,Kerala,1,1,0.0107470835613444,0.0107470835613444
2023-03-04,shigella,Kerala,1,1,0.0,0.0
2023-03-05,hepatitis_a_confirmed,Kerala,2,2,0.0,0.0
2023-03-05,hepatitis_a_probable,Kerala,2,2,0.0008692918838419975,0.0008491358861279
2023-03-06,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-03-06,hepatitis_a_probable,Kerala,1,1,0.9744990837201752,0.9744990837201752
2023-03-07,shigella,Kerala,1,1,0.0017847066243839,0.0017847066243839
2023-04-01,fever_op,Kerala,3,3,0.0583048200495222,0.0526656389353124
2023-04-01,food_poisoning,Kerala,1,1,0.0,0.0
2023-04-01,leptospirosis_probable,Kerala,1,1,0.0142001452873726,0.0142001452873726
2023-04-02,fever_op,Kerala,2,2,0.0002524276024111,0.0002524276024111
2023-04-02,food_poisoning,Kerala,1,1,0.0008963818793054,0.0008963818793054
2023-04-02,leptospirosis_probable,Kerala,4,4,0.0020465932027392,0.0020465932027392
2023-04-03,fever_op,Kerala,2,2,0.0006413271999939863,0.0006046799314229
2023-04-03,leptospirosis_confirmed,Kerala,1,1,0.0001612479817127,0.0001612479817127
2023-04-04,fever_op,Kerala,1,1,0.0,0.0
2023-04-04,food_poisoning,Kerala,2,2,0.0006041591577739,0.000476221269563
2023-04-04,leptospirosis_confirmed,Kerala,3,4,1.468896575774856,0.9569044489352944
2023-04-04,malaria,Kerala,1,1,0.0,0.0
2023-04-05,fever_op,Kerala,2,2,0.1770726000238055,0.1770726000238055
2023-04-05,leptospirosis_confirmed,Kerala,1,1,0.0011053065178851,0.0011053065178851
2023-04-05,malaria,Kerala,4,5,0.0004031199542819,0.0004031199542819
2023-04-06,fever_op,Kerala,1,1,0.0212436013734922,0.0212436013734922
2023-04-06,food_poisoning,Kerala,2,2,0.0,0.0
2023-04-06,malaria,Kerala,1,1,4.031199542819508e-05,4.031199542819508e-05
2023-04-07,food_poisoning,Kerala,1,1,2.6874663618796715e-05,2.6874663618796715e-05
2023-04-07,hepatitis_a_probable,Kerala,2,2,0.0028269274914816,0.0028269274914816
2023-04-08,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-04-10,shigella,Kerala,1,1,8.755798860574261e-05,8.755798860574261e-05
2023-04-11,shigella,Kerala,1,1,0.0,0.0
2023-04-14,shigella,Kerala,1,1,2.6874663618796715e-05,2.6874663618796715e-05
2023-05-01,hepatitis_b,Kerala,3,3,0.0279158887062083,0.0223935857741974
2023-05-02,cholera,Kerala,1,1,0.0,0.0
2023-05-02,dengue,Kerala,4,4,0.0137344129179486,0.0103892329206579
2023-05-02,hepatitis_b,Kerala,1,1,0.9999999983333334,0.9999999983333334
2023-05-02,rabies_confirmed,Kerala,1,1,0.0,0.0
2023-05-03,chikungunya,Kerala,1,1,0.0,0.0
2023-05-03,dengue,Kerala,8,9,0.0811332078464169,0.0612840224473707
2023-05-03,hepatitis_b,Kerala,1,1,0.0402820938986409,0.0402820938986409
2023-05-03,scrub_typhus,Kerala,2,2,4.327611273909177e-05,4.327611273909177e-05
2023-05-04,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-05-04,dengue,Kerala,1,1,0.0,0.0
2023-05-04,fever_ip,Kerala,3,3,0.0023110118132462,0.0023110118132462
2023-05-04,hepatitis_b,Kerala,1,1,0.0017898525970118,0.0017898525970118
2023-05-04,scrub_typhus,Kerala,2,2,0.015742614261839,0.015742614261839
2023-05-05,hepatitis_b,Kerala,3,3,9.252238948646267e-05,9.252238948646267e-05
2023-05-06,fever_ip,Kerala,4,5,0.0529020168237724,0.0515898119147148
2023-05-06,hepatitis_b,Kerala,2,2,0.0,0.0
2023-05-06,leptospirosis_confirmed,Kerala,1,1,0.000352104082183,0.000352104082183
2023-05-07,fever_ip,Kerala,1,1,0.0015783914644409,0.0015783914644409
2023-05-07,fever_op,Kerala,1,1,0.0,0.0
2023-05-07,hepatitis_a_confirmed,Kerala,1,1,0.003824437658557,0.003824437658557
2023-05-07,hepatitis_b,Kerala,1,1,0.0002015599771409,0.0002015599771409
2023-05-07,leptospirosis_confirmed,Kerala,2,2,0.0,0.0
2023-05-07,malaria,Kerala,1,1,8.062399085639016e-05,8.062399085639016e-05
2023-05-08,fever_op,Kerala,2,2,0.0,0.0
2023-05-08,hepatitis_a_confirmed,Kerala,1,1,0.0002112173812643,0.0002112173812643
2023-05-08,rabies_probable,Kerala,1,1,0.0,0.0
2023-05-09,fever_op,Kerala,2,2,0.0,0.0
2023-05-09,rabies_probable,Kerala,1,1,0.0,0.0
