cluster_id,disease,date,state,district,taluk,latitude,longitude,outbreak_intensity
2346,malaria,2023-03-03,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
2347,malaria,2023-04-05,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
2348,malaria,2023-06-03,Kerala,Kollam,Pathanapuram,9.1,76.87,2.5397914458045536e-05
2349,malaria,2023-06-09,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
2350,malaria,2023-06-10,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.5068967584829708
2351,malaria,2023-06-10,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0186938303780086
2352,malaria,2023-06-10,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
2353,malaria,2023-06-24,Kerala,Palakkad,Chittur,10.7,76.75,0.0
2354,malaria,2023-08-12,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
2355,malaria,2023-08-26,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
2356,malaria,2023-09-13,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0010291382965651
2357,malaria,2023-10-07,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0004031199542819
2357,malaria,2023-10-18,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
2358,malaria,2023-10-16,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
2358,malaria,2023-10-19,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0022967066897444
2359,malaria,2023-10-18,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0002488005967833
2360,malaria,2023-10-20,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.010360192504756
2361,malaria,2023-11-26,Kerala,Wayanad,Vythiri,11.6226,76.0813,6.0467993142292616e-05
2362,malaria,2023-12-16,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0166401742220293
2363,malaria,2023-12-27,Kerala,Wayanad,Vythiri,11.6226,76.0813,6.910627787690584e-05
2364,malaria,2023-12-31,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0128296679235552
2365,malaria,2024-01-01,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
2366,malaria,2024-01-01,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0707404631799739
2367,malaria,2024-01-27,Kerala,Palakkad,Pattambi,10.8,76.2,0.000356442906944
2368,malaria,2024-04-04,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
2369,malaria,2024-04-20,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
2370,malaria,2024-05-07,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
2371,malaria,2024-06-10,Kerala,Palakkad,Pattambi,10.8,76.2,0.0036780300621378
2372,malaria,2024-08-11,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0110454190226683
2373,malaria,2024-09-13,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,8.062399085639016e-05
2374,malaria,2024-11-25,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.9999999983333334
2375,measles,2020-06-06,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0
2376,measles,2020-10-19,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
2377,measles,2020-12-31,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
2378,rabies_confirmed,2022-05-05,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
2379,rabies_confirmed,2022-05-08,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
2380,rabies_confirmed,2022-08-13,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
2381,rabies_confirmed,2022-10-20,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
2382,rabies_confirmed,2022-10-21,Kerala,Kannur,Iritty,11.9333,75.7,0.0
2383,rabies_confirmed,2022-11-28,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
2384,rabies_confirmed,2023-10-22,Kerala,Kottayam,Vaikom,9.75,76.4,0.0
2385,rabies_confirmed,2023-11-25,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
2386,rabies_confirmed,2024-08-16,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
2387,rabies_probable,2022-05-03,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
2387,rabies_probable,2022-05-12,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
2388,rabies_probable,2022-11-28,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
2389,rabies_probable,2023-05-08,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
2390,rabies_probable,2023-05-09,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
2391,rabies_probable,2024-11-23,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0122514136778868
2392,rabies_unsplit,2021-07-08,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
2393,scrub_typhus,2020-03-01,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
2393,scrub_typhus,2020-03-02,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
2394,scrub_typhus,2020-03-01,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
2395,scrub_typhus,2020-05-04,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
2396,scrub_typhus,2020-05-04,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
2397,scrub_typhus,2020-05-04,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
2398,scrub_typhus,2020-05-05,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
2399,scrub_typhus,2020-07-06,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
2400,scrub_typhus,2020-07-06,Kerala,Idukki,Devikulam,10.0667,77.1,0.0
2401,scrub_typhus,2020-07-06,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
2402,scrub_typhus,2020-08-07,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
2403,scrub_typhus,2020-08-07,Kerala,Palakkad,Alathur,10.6333,76.55,0.0
2404,scrub_typhus,2020-09-09,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
2405,scrub_typhus,2020-09-09,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
2406,scrub_typhus,2020-09-11,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
2407,scrub_typhus,2020-10-14,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
2408,scrub_typhus,2020-10-14,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
2409,scrub_typhus,2020-10-16,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
2410,scrub_typhus,2020-10-17,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
2411,scrub_typhus,2020-10-17,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0
2412,scrub_typhus,2020-10-18,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0
2413,scrub_typhus,2020-11-20,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
2414,scrub_typhus,2020-11-20,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
2415,scrub_typhus,2020-11-21,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
2416,scrub_typhus,2020-11-22,Kerala,Palakkad,Alathur,10.6333,76.55,0.0
2417,scrub_typhus,2020-11-22,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
2418,scrub_typhus,2020-12-25,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
2419,scrub_typhus,2020-12-27,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0038778181429303
2420,scrub_typhus,2020-12-30,Kerala,Palakkad,Pattambi,10.8,76.2,0.0009839398679112
2421,scrub_typhus,2021-03-01,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
2422,scrub_typhus,2021-05-04,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
2423,scrub_typhus,2021-07-05,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
2424,scrub_typhus,2021-07-06,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
2425,scrub_typhus,2021-07-06,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
2426,scrub_typhus,2021-07-06,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
2427,scrub_typhus,2021-07-06,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.9139773175505572
2428,scrub_typhus,2021-07-07,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
2429,scrub_typhus,2021-08-07,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
2430,scrub_typhus,2021-08-08,Kerala,Palakkad,Pattambi,10.8,76.2,0.0569872867110347
2431,scrub_typhus,2021-08-08,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
2432,scrub_typhus,2021-09-09,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
2433,scrub_typhus,2021-09-09,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
2434,scrub_typhus,2021-09-10,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0
2435,scrub_typhus,2021-09-11,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
2436,scrub_typhus,2021-09-12,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0
2437,scrub_typhus,2021-10-14,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0002418719725691
2437,scrub_typhus,2021-10-16,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
2438,scrub_typhus,2021-10-15,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0148338129288856
2439,scrub_typhus,2021-10-17,Kerala,Kollam,Punalur,9.0089,76.9269,0.0048374870536255
2440,scrub_typhus,2021-10-18,Kerala,Kannur,Payyanur,12.1,75.2,0.0
2441,scrub_typhus,2021-10-19,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
2442,scrub_typhus,2021-11-19,Kerala,Palakkad,Alathur,10.6333,76.55,0.0781034788277056
2443,scrub_typhus,2021-11-19,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
2444,scrub_typhus,2021-11-20,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
2445,scrub_typhus,2021-11-20,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
2446,scrub_typhus,2021-11-21,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
2447,scrub_typhus,2021-11-21,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0002030874393392
2448,scrub_typhus,2021-11-22,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,2.015599771409754e-05
2449,scrub_typhus,2021-12-29,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
2450,scrub_typhus,2022-03-01,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0014333034637283
2450,scrub_typhus,2022-03-01,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0018242610873959
2451,scrub_typhus,2022-03-01,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
2452,scrub_typhus,2022-03-01,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
2453,scrub_typhus,2022-03-01,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
2454,scrub_typhus,2022-05-04,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
2455,scrub_typhus,2022-07-06,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0372260549699021
2456,scrub_typhus,2022-08-07,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
2457,scrub_typhus,2022-08-08,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
2458,scrub_typhus,2022-08-08,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
2459,scrub_typhus,2022-08-08,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
2460,scrub_typhus,2022-09-11,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.003113928912825
2461,scrub_typhus,2022-09-12,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
2462,scrub_typhus,2022-10-14,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
2463,scrub_typhus,2022-10-15,Kerala,Palakkad,Chittur,10.7,76.75,0.0
2464,scrub_typhus,2022-10-15,Kerala,Kasaragod,Kasaragod,12.5035577,74.9907022,0.0
2465,scrub_typhus,2022-10-16,Kerala,Kannur,Iritty,11.9333,75.7,0.0
2465,scrub_typhus,2022-10-18,Kerala,Kannur,Iritty,11.9333,75.7,0.003743014161147
2466,scrub_typhus,2022-10-17,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0003838136646328
2467,scrub_typhus,2022-10-18,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
2468,scrub_typhus,2022-10-19,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0003935759471644
2469,scrub_typhus,2022-11-19,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0004838708118359
2470,scrub_typhus,2022-11-20,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0
2471,scrub_typhus,2022-11-21,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
2471,scrub_typhus,2022-11-23,Kerala,Kottayam,Meenachil,9.7167,76.6833,4.031199542819508e-05
2472,scrub_typhus,2022-11-22,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.489863563098541
2473,scrub_typhus,2022-11-22,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
2474,scrub_typhus,2022-11-22,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
2475,scrub_typhus,2022-11-23,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
2476,scrub_typhus,2022-12-26,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0040295746483747
2477,scrub_typhus,2022-12-27,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
2478,scrub_typhus,2022-12-28,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
2479,scrub_typhus,2022-12-28,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0103945472849666
2480,scrub_typhus,2022-12-28,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0101404536637414
2481,scrub_typhus,2022-12-30,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
2482,scrub_typhus,2022-12-30,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0
2483,scrub_typhus,2022-12-30,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
2484,scrub_typhus,2022-12-30,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.4784777033413006
2485,scrub_typhus,2023-03-01,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
2486,scrub_typhus,2023-03-01,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
2486,scrub_typhus,2023-03-02,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
2487,scrub_typhus,2023-05-04,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.015742614261839
2488,scrub_typhus,2023-07-05,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0021396833473771
2489,scrub_typhus,2023-07-06,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
2490,scrub_typhus,2023-08-08,Kerala,Kannur,Iritty,11.9333,75.7,0.0
2491,scrub_typhus,2023-09-09,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
2492,scrub_typhus,2023-09-09,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
2493,scrub_typhus,2023-09-12,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.2025074510612792
2494,scrub_typhus,2023-10-14,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
2495,scrub_typhus,2023-10-15,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
2496,scrub_typhus,2023-10-18,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0029925622628511
2497,scrub_typhus,2023-10-21,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
2498,scrub_typhus,2023-11-04,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0001482413135926
2498,scrub_typhus,2023-11-11,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0062483592913702
2499,scrub_typhus,2023-11-19,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.1599948279686945
2499,scrub_typhus,2023-11-19,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0
2499,scrub_typhus,2023-11-21,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0002975133932991
2499,scrub_typhus,2023-11-23,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0008625805031959
2500,scrub_typhus,2023-12-09,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.006403498677576
2501,scrub_typhus,2023-12-23,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
2502,scrub_typhus,2023-12-26,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0142159032723132
2503,scrub_typhus,2023-12-29,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0001074986544751
2503,scrub_typhus,2023-12-30,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0002418719725691
2504,scrub_typhus,2023-12-31,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0004057771455511
2505,scrub_typhus,2024-05-03,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0118106402887549
2506,scrub_typhus,2024-05-03,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0
2507,scrub_typhus,2024-05-04,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0
2507,scrub_typhus,2024-05-04,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0036280795885375
2508,scrub_typhus,2024-05-25,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
2509,scrub_typhus,2024-07-05,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0818552627168685
2510,scrub_typhus,2024-07-05,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.000349661055923
2511,scrub_typhus,2024-07-06,Kerala,Palakkad,Alathur,10.6333,76.55,0.0027813773496549
2512,scrub_typhus,2024-08-07,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
2513,scrub_typhus,2024-09-09,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.9999999983333334
2514,scrub_typhus,2024-09-11,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0363774635007506
2515,scrub_typhus,2024-10-16,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0009043620518078
2515,scrub_typhus,2024-10-18,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
2516,scrub_typhus,2024-11-21,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0103350406875632
2517,scrub_typhus,2024-12-27,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
2518,shigella,2020-03-06,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
2519,shigella,2020-04-09,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
2520,shigella,2020-04-13,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
2521,shigella,2020-10-30,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
2522,shigella,2020-10-31,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
2523,shigella,2020-10-31,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
2524,shigella,2021-02-01,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
2525,shigella,2021-02-01,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
2526,shigella,2021-03-07,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0008491358861279
2527,shigella,2021-04-13,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
2528,shigella,2021-05-15,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
2529,shigella,2021-05-16,Kerala,Kannur,Iritty,11.9333,75.7,0.0
2530,shigella,2021-05-17,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
2531,shigella,2021-08-20,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
2532,shigella,2021-10-24,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
2533,shigella,2021-10-28,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
2534,shigella,2021-10-28,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
2535,shigella,2022-02-01,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
2536,shigella,2022-04-08,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
2537,shigella,2022-04-14,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0348634663476588
2538,shigella,2022-08-20,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
2539,shigella,2022-08-21,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
2540,shigella,2022-10-23,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
2541,shigella,2022-10-24,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
2542,shigella,2022-10-28,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.3158199294957244
2543,shigella,2022-10-30,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
2544,shigella,2022-10-30,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0001751159772114
2545,shigella,2023-03-07,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0017847066243839
2546,shigella,2023-04-10,Kerala,Malappuram,Ernad,11.1201,76.1197,8.755798860574261e-05
2547,shigella,2023-04-14,Kerala,Kasaragod,Nileshwaram,12.25,75.1,2.6874663618796715e-05
2548,shigella,2023-08-19,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
2549,shigella,2023-08-19,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
2550,shigella,2023-08-21,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
2551,shigella,2023-08-21,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.1392503093336861
2552,shigella,2023-10-23,Kerala,Kannur,Payyanur,12.1,75.2,0.0
2553,shigella,2023-10-25,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0003828260817169
2554,shigella,2023-10-26,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
2555,shigella,2023-10-28,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0008289798884138
2556,shigella,2024-03-06,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0
2557,shigella,2024-03-07,Kerala,Idukki,Peerumade,9.5667,76.9667,0.000476221269563
2558,shigella,2024-04-09,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0
2559,shigella,2024-08-20,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.076608973648337
2560,shigella,2024-08-21,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0
2561,typhoid,2020-02-02,Kerala,Kasaragod,Kasaragod,12.5035577,74.9907022,0.0
2562,typhoid,2020-06-04,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
2563,typhoid,2020-09-09,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
2564,typhoid,2020-10-18,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
2565,typhoid,2020-10-18,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
2566,typhoid,2020-11-23,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
2567,typhoid,2020-11-24,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
2568,typhoid,2020-12-26,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
2569,typhoid,2020-12-28,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
2570,typhoid,2020-12-31,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
2571,typhoid,2021-02-02,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
2572,typhoid,2021-02-03,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
2573,typhoid,2021-09-07,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
2574,typhoid,2021-09-10,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.9515884092850632
2575,typhoid,2021-09-12,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
2576,typhoid,2021-10-16,Kerala,Idukki,Devikulam,10.0667,77.1,0.0
2577,typhoid,2021-11-19,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
2578,typhoid,2021-11-21,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
2578,typhoid,2021-11-24,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
2579,typhoid,2021-11-21,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
2580,typhoid,2021-12-25,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0152731619369399
2581,typhoid,2021-12-26,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
2582,typhoid,2021-12-27,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
2583,typhoid,2021-12-29,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
2584,typhoid,2021-12-30,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
2585,typhoid,2022-02-01,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0066907480715805
2586,typhoid,2022-02-02,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
2587,typhoid,2022-02-02,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
2588,typhoid,2022-02-03,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
2589,typhoid,2022-06-04,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
2590,typhoid,2022-06-04,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0005312448588116
2591,typhoid,2022-06-05,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
2592,typhoid,2022-09-06,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
2592,typhoid,2022-09-11,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0
2593,typhoid,2022-09-08,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
2593,typhoid,2022-09-11,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.9999999983333334
2594,typhoid,2022-09-11,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
2595,typhoid,2022-10-13,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
2595,typhoid,2022-10-13,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
2596,typhoid,2022-10-14,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
2596,typhoid,2022-10-17,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
2597,typhoid,2022-10-18,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
2598,typhoid,2022-11-19,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
2598,typhoid,2022-11-22,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
2599,typhoid,2022-11-20,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
2600,typhoid,2022-11-20,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
2601,typhoid,2022-11-23,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
